customer_id,customer_name,segment,product,month,actual_units,actual_unit_price,actual_revenue,actual_cogs,actual_gross_profit
C-024,Customer 24,Enterprise,SKU-D,5,37,432.8,16013.6,10387.64,5625.96
C-024,Customer 24,Enterprise,SKU-B,6,51,737.41,37607.91,22168.92,15438.99
C-024,Customer 24,Enterprise,SKU-F,6,21,578.4,12146.4,8327.81,3818.59
C-024,Customer 24,Enterprise,SKU-D,6,38,420.82,15991.16,10107.58,5883.58
C-024,Customer 24,Enterprise,SKU-B,7,89,742.56,66087.84,41205.15,24882.69
C-024,Customer 24,Enterprise,SKU-F,7,23,571.33,13140.59,9666.13,3474.46
C-024,Customer 24,Enterprise,SKU-D,7,35,414.21,14497.35,11058.47,3438.88
C-024,Customer 24,Enterprise,SKU-B,8,102,746.08,76100.16,47223.53,28876.63
C-024,Customer 24,Enterprise,SKU-F,8,17,577.81,9822.77,7008.32,2814.45
C-024,Customer 24,Enterprise,SKU-D,8,47,433.56,20377.32,16304.25,4073.07
C-024,Customer 24,Enterprise,SKU-B,9,82,761.11,62411.02,39626.33,22784.69
C-024,Customer 24,Enterprise,SKU-F,9,18,574.24,10336.32,7739.76,2596.56
C-024,Customer 24,Enterprise,SKU-D,9,41,416.19,17063.79,13347.48,3716.31
C-024,Customer 24,Enterprise,SKU-B,10,141,742.83,104739.03,65318.67,39420.36
C-024,Customer 24,Enterprise,SKU-F,10,25,576.96,14424.0,10648.64,3775.36
C-024,Customer 24,Enterprise,SKU-D,10,63,418.01,26334.63,17860.15,8474.48
C-024,Customer 24,Enterprise,SKU-B,11,144,769.09,110748.96,68577.56,42171.4
C-024,Customer 24,Enterprise,SKU-F,11,22,555.5,12221.0,8731.64,3489.36
C-024,Customer 24,Enterprise,SKU-D,11,82,435.25,35690.5,23987.22,11703.28
C-024,Customer 24,Enterprise,SKU-B,12,120,753.97,90476.4,55498.68,34977.72
C-024,Customer 24,Enterprise,SKU-F,12,21,576.02,12096.42,9096.06,3000.36
C-024,Customer 24,Enterprise,SKU-D,12,96,437.41,41991.36,28883.94,13107.42
C-025,Customer 25,Mid-Market,SKU-E,1,39,1920.85,74913.15,38090.15,36823.0
C-025,Customer 25,Mid-Market,SKU-B,1,11,788.51,8673.61,5218.07,3455.54
C-025,Customer 25,Mid-Market,SKU-C,1,13,3429.66,44585.58,19929.14,24656.44
C-025,Customer 25,Mid-Market,SKU-F,1,17,594.74,10110.58,7245.47,2865.11
C-025,Customer 25,Mid-Market,SKU-E,2,36,1920.68,69144.48,34633.29,34511.19
C-025,Customer 25,Mid-Market,SKU-B,2,13,775.46,10080.98,6229.9,3851.08
C-025,Customer 25,Mid-Market,SKU-C,2,13,3408.04,44304.52,19657.75,24646.77
C-025,Customer 25,Mid-Market,SKU-F,2,12,598.66,7183.92,5178.52,2005.4
C-025,Customer 25,Mid-Market,SKU-E,3,35,1936.21,67767.35,33588.49,34178.86
C-025,Customer 25,Mid-Market,SKU-B,3,17,773.14,13143.38,8049.37,5094.01
C-025,Customer 25,Mid-Market,SKU-C,3,16,3387.13,54194.08,24676.51,29517.57
C-025,Customer 25,Mid-Market,SKU-F,3,15,583.19,8747.85,6287.93,2459.92
C-025,Customer 25,Mid-Market,SKU-E,4,28,1984.94,55578.32,28602.84,26975.48
C-025,Customer 25,Mid-Market,SKU-B,4,13,771.79,10033.27,6017.15,4016.12
C-025,Customer 25,Mid-Market,SKU-C,4,14,3487.36,48823.04,21617.91,27205.13
C-025,Customer 25,Mid-Market,SKU-F,4,18,599.98,10799.64,7749.3,3050.34
C-025,Customer 25,Mid-Market,SKU-E,5,31,1942.64,60221.84,30867.51,29354.33
C-025,Customer 25,Mid-Market,SKU-B,5,14,772.98,10821.72,6424.31,4397.41
C-025,Customer 25,Mid-Market,SKU-C,5,14,3371.59,47202.26,21590.69,25611.57
C-025,Customer 25,Mid-Market,SKU-F,5,12,576.95,6923.4,4809.62,2113.78
C-025,Customer 25,Mid-Market,SKU-E,6,33,1991.92,65733.36,32475.76,33257.6
C-025,Customer 25,Mid-Market,SKU-B,6,13,795.63,10343.19,6078.38,4264.81
C-025,Customer 25,Mid-Market,SKU-C,6,13,3365.51,43751.63,19864.46,23887.17
C-025,Customer 25,Mid-Market,SKU-F,6,20,583.35,11667.0,8377.04,3289.96
C-025,Customer 25,Mid-Market,SKU-E,7,29,1952.88,56633.52,29153.44,27480.08
C-025,Customer 25,Mid-Market,SKU-B,7,23,790.18,18174.14,11579.2,6594.94
C-025,Customer 25,Mid-Market,SKU-C,7,15,3367.17,50507.55,24507.3,26000.25
C-025,Customer 25,Mid-Market,SKU-F,7,17,576.84,9806.28,7005.39,2800.89
C-025,Customer 25,Mid-Market,SKU-E,8,21,1922.6,40374.6,20841.7,19532.9
C-025,Customer 25,Mid-Market,SKU-B,8,22,781.9,17201.8,11121.08,6080.72
C-025,Customer 25,Mid-Market,SKU-C,8,16,3466.68,55466.88,26966.64,28500.24
C-025,Customer 25,Mid-Market,SKU-F,8,19,597.87,11359.53,8453.94,2905.59
C-025,Customer 25,Mid-Market,SKU-E,9,21,1964.27,41249.67,21351.0,19898.67
C-025,Customer 25,Mid-Market,SKU-B,9,21,792.01,16632.21,10206.57,6425.64
C-025,Customer 25,Mid-Market,SKU-C,9,13,3499.82,45497.66,21350.52,24147.14
C-025,Customer 25,Mid-Market,SKU-F,9,10,578.77,5787.7,4252.19,1535.51
C-025,Customer 25,Mid-Market,SKU-E,10,21,1991.89,41829.69,21933.56,19896.13
C-025,Customer 25,Mid-Market,SKU-B,10,30,772.35,23170.5,14729.64,8440.86
C-025,Customer 25,Mid-Market,SKU-C,10,12,3489.68,41876.16,20196.97,21679.19
C-025,Customer 25,Mid-Market,SKU-F,10,16,577.16,9234.56,6614.0,2620.56
C-025,Customer 25,Mid-Market,SKU-E,11,24,1941.44,46594.56,24531.2,22063.36
C-025,Customer 25,Mid-Market,SKU-B,11,31,771.26,23909.06,14694.97,9214.09
C-025,Customer 25,Mid-Market,SKU-C,11,11,3432.42,37756.62,17337.98,20418.64
C-025,Customer 25,Mid-Market,SKU-F,11,15,578.65,8679.75,6248.36,2431.39
C-025,Customer 25,Mid-Market,SKU-E,12,22,1984.8,43665.6,23195.68,20469.92
C-025,Customer 25,Mid-Market,SKU-B,12,30,776.89,23306.7,14885.83,8420.87
C-025,Customer 25,Mid-Market,SKU-C,12,14,3466.74,48534.36,22312.81,26221.55
C-025,Customer 25,Mid-Market,SKU-F,12,13,596.31,7752.03,5650.16,2101.87
C-026,Customer 26,Enterprise,SKU-C,1,56,3279.15,183632.4,83131.46,100500.94
C-026,Customer 26,Enterprise,SKU-A,1,27,1153.75,31151.25,16919.17,14232.08
C-026,Customer 26,Enterprise,SKU-C,2,64,3341.04,213826.56,95630.0,118196.56
C-026,Customer 26,Enterprise,SKU-A,2,25,1158.53,28963.25,15971.96,12991.29
C-026,Customer 26,Enterprise,SKU-C,3,70,3330.35,233124.5,104564.71,128559.79
C-026,Customer 26,Enterprise,SKU-A,3,29,1150.43,33362.47,18094.55,15267.92
C-026,Customer 26,Enterprise,SKU-C,4,62,3278.19,203247.78,89187.99,114059.79
C-026,Customer 26,Enterprise,SKU-A,4,29,1105.76,32067.04,17731.82,14335.22
C-026,Customer 26,Enterprise,SKU-C,5,48,3251.78,156085.44,69895.54,86189.9
C-026,Customer 26,Enterprise,SKU-A,5,23,1135.51,26116.73,14693.13,11423.6
C-026,Customer 26,Enterprise,SKU-C,6,55,3237.01,178035.55,81146.16,96889.39
C-026,Customer 26,Enterprise,SKU-A,6,24,1115.97,26783.28,14887.72,11895.56
C-026,Customer 26,Enterprise,SKU-C,7,52,3262.49,169649.48,78586.07,91063.41
C-026,Customer 26,Enterprise,SKU-A,7,28,1115.49,31233.72,17632.91,13600.81
C-026,Customer 26,Enterprise,SKU-C,8,59,3318.81,195809.79,95280.57,100529.22
C-026,Customer 26,Enterprise,SKU-A,8,20,1148.53,22970.6,13592.49,9378.11
C-026,Customer 26,Enterprise,SKU-C,9,54,3327.08,179662.32,84367.63,95294.69
C-026,Customer 26,Enterprise,SKU-A,9,28,1136.51,31822.28,18789.17,13033.11
C-026,Customer 26,Enterprise,SKU-C,10,46,3303.55,151963.3,71456.26,80507.04
C-026,Customer 26,Enterprise,SKU-A,10,26,1128.72,29346.72,17210.47,12136.25
C-026,Customer 26,Enterprise,SKU-C,11,53,3296.53,174716.09,80576.98,94139.11
C-026,Customer 26,Enterprise,SKU-A,11,29,1143.37,33157.73,19046.21,14111.52
C-026,Customer 26,Enterprise,SKU-C,12,59,3288.43,194017.37,89129.09,104888.28
C-026,Customer 26,Enterprise,SKU-A,12,27,1127.48,30441.96,17784.51,12657.45
C-027,Customer 27,Enterprise,SKU-F,1,13,572.06,7436.78,5123.78,2313.0
C-027,Customer 27,Enterprise,SKU-F,2,8,555.09,4440.72,3019.02,1421.7
C-027,Customer 27,Enterprise,SKU-F,3,11,573.59,6309.49,4414.42,1895.07
C-027,Customer 27,Enterprise,SKU-F,4,11,555.93,6115.23,4186.76,1928.47
C-027,Customer 27,Enterprise,SKU-F,5,12,557.23,6686.76,4615.98,2070.78
C-027,Customer 27,Enterprise,SKU-F,6,13,576.36,7492.68,5154.05,2338.63
C-027,Customer 27,Enterprise,SKU-F,7,10,559.22,5592.2,4200.82,1391.38
C-027,Customer 27,Enterprise,SKU-F,8,11,577.23,6349.53,4614.02,1735.51
C-027,Customer 27,Enterprise,SKU-F,9,11,556.46,6121.06,4601.38,1519.68
C-027,Customer 27,Enterprise,SKU-F,10,13,557.01,7241.13,5429.84,1811.29
C-027,Customer 27,Enterprise,SKU-F,11,14,554.46,7762.44,5775.44,1987.0
C-027,Customer 27,Enterprise,SKU-F,12,14,566.85,7935.9,5880.28,2055.62
C-028,Customer 28,Enterprise,SKU-C,1,14,3329.82,46617.48,21096.24,25521.24
C-028,Customer 28,Enterprise,SKU-C,2,17,3292.3,55969.1,24959.06,31010.04
C-028,Customer 28,Enterprise,SKU-C,3,17,3263.93,55486.81,25251.99,30234.82
C-028,Customer 28,Enterprise,SKU-C,4,14,3366.49,47130.86,21300.84,25830.02
C-028,Customer 28,Enterprise,SKU-C,5,13,3281.71,42662.23,19402.69,23259.54
C-028,Customer 28,Enterprise,SKU-C,6,14,3391.49,47480.86,21725.73,25755.13
C-028,Customer 28,Enterprise,SKU-C,7,13,3235.48,42061.24,20049.67,22011.57
C-028,Customer 28,Enterprise,SKU-C,8,12,3350.83,40209.96,19346.99,20862.97
C-028,Customer 28,Enterprise,SKU-C,9,16,3282.52,52520.32,24702.4,27817.92
C-028,Customer 28,Enterprise,SKU-C,10,14,3350.9,46912.6,22121.91,24790.69
C-028,Customer 28,Enterprise,SKU-C,11,10,3325.5,33255.0,15338.06,17916.94
C-028,Customer 28,Enterprise,SKU-C,12,12,3247.43,38969.16,18273.98,20695.18
C-029,Customer 29,Enterprise,SKU-B,1,41,764.06,31326.46,18353.91,12972.55
C-029,Customer 29,Enterprise,SKU-E,1,90,1933.62,174025.8,89562.52,84463.28
C-029,Customer 29,Enterprise,SKU-F,1,42,574.17,24115.14,17094.4,7020.74
C-029,Customer 29,Enterprise,SKU-B,2,49,770.0,37730.0,22998.59,14731.41
C-029,Customer 29,Enterprise,SKU-E,2,93,1850.03,172052.79,87602.9,84449.89
C-029,Customer 29,Enterprise,SKU-F,2,46,562.18,25860.28,18298.52,7561.76
C-029,Customer 29,Enterprise,SKU-B,3,44,736.1,32388.4,19152.54,13235.86
C-029,Customer 29,Enterprise,SKU-E,3,79,1898.14,149953.06,74473.92,75479.14
C-029,Customer 29,Enterprise,SKU-F,3,59,564.84,33325.56,22893.87,10431.69
C-029,Customer 29,Enterprise,SKU-B,4,45,754.61,33957.45,20722.75,13234.7
C-029,Customer 29,Enterprise,SKU-E,4,84,1849.35,155345.4,78473.67,76871.73
C-029,Customer 29,Enterprise,SKU-F,4,50,556.78,27839.0,19927.51,7911.49
C-029,Customer 29,Enterprise,SKU-B,5,47,770.88,36231.36,21424.02,14807.34
C-029,Customer 29,Enterprise,SKU-E,5,92,1859.17,171043.64,86870.93,84172.71
C-029,Customer 29,Enterprise,SKU-F,5,65,571.93,37175.45,25381.56,11793.89
C-029,Customer 29,Enterprise,SKU-B,6,40,763.72,30548.8,18646.11,11902.69
C-029,Customer 29,Enterprise,SKU-E,6,97,1906.87,184966.39,91154.54,93811.85
C-029,Customer 29,Enterprise,SKU-F,6,66,567.88,37480.08,26812.82,10667.26
C-029,Customer 29,Enterprise,SKU-B,7,66,773.15,51027.9,32898.72,18129.18
C-029,Customer 29,Enterprise,SKU-E,7,68,1889.95,128516.6,68958.95,59557.65
C-029,Customer 29,Enterprise,SKU-F,7,56,580.38,32501.28,24396.17,8105.11
C-029,Customer 29,Enterprise,SKU-B,8,95,759.63,72164.85,45653.18,26511.67
C-029,Customer 29,Enterprise,SKU-E,8,80,1849.34,147947.2,77474.55,70472.65
C-029,Customer 29,Enterprise,SKU-F,8,62,558.63,34635.06,25437.8,9197.26
C-029,Customer 29,Enterprise,SKU-B,9,88,750.62,66054.56,40377.71,25676.85
C-029,Customer 29,Enterprise,SKU-E,9,68,1912.65,130060.2,69351.69,60708.51
C-029,Customer 29,Enterprise,SKU-F,9,65,567.31,36875.15,27531.85,9343.3
C-029,Customer 29,Enterprise,SKU-B,10,108,750.66,81071.28,50778.86,30292.42
C-029,Customer 29,Enterprise,SKU-E,10,73,1843.47,134573.31,70156.36,64416.95
C-029,Customer 29,Enterprise,SKU-F,10,57,570.81,32536.17,23216.86,9319.31
C-029,Customer 29,Enterprise,SKU-B,11,87,768.38,66849.06,42561.53,24287.53
C-029,Customer 29,Enterprise,SKU-E,11,77,1877.33,144554.41,74747.34,69807.07
C-029,Customer 29,Enterprise,SKU-F,11,48,578.13,27750.24,20253.92,7496.32
C-029,Customer 29,Enterprise,SKU-B,12,92,743.05,68360.6,42545.73,25814.87
C-029,Customer 29,Enterprise,SKU-E,12,57,1910.92,108922.44,57965.99,50956.45
C-029,Customer 29,Enterprise,SKU-F,12,49,555.36,27212.64,20595.9,6616.74
C-030,Customer 30,Enterprise,SKU-D,1,13,428.42,5569.46,3552.47,2016.99
C-030,Customer 30,Enterprise,SKU-B,1,53,759.86,40272.58,23769.81,16502.77
C-030,Customer 30,Enterprise,SKU-D,2,11,419.98,4619.78,3019.02,1600.76
C-030,Customer 30,Enterprise,SKU-B,2,40,769.24,30769.6,18313.98,12455.62
C-030,Customer 30,Enterprise,SKU-D,3,11,416.78,4584.58,2936.31,1648.27
C-030,Customer 30,Enterprise,SKU-B,3,41,736.21,30184.61,18286.77,11897.84
C-030,Customer 30,Enterprise,SKU-D,4,11,420.98,4630.78,2994.98,1635.8
C-030,Customer 30,Enterprise,SKU-B,4,42,760.79,31953.18,19226.3,12726.88
C-030,Customer 30,Enterprise,SKU-D,5,12,420.86,5050.32,3308.37,1741.95
C-030,Customer 30,Enterprise,SKU-B,5,40,749.5,29980.0,17739.74,12240.26
C-030,Customer 30,Enterprise,SKU-D,6,12,417.81,5013.72,3181.66,1832.06
C-030,Customer 30,Enterprise,SKU-B,6,41,747.25,30637.25,17960.73,12676.52
C-030,Customer 30,Enterprise,SKU-D,7,13,432.03,5616.39,4328.75,1287.64
C-030,Customer 30,Enterprise,SKU-B,7,81,767.93,62202.33,39665.8,22536.53
C-030,Customer 30,Enterprise,SKU-D,8,12,425.33,5103.96,3935.71,1168.25
C-030,Customer 30,Enterprise,SKU-B,8,86,738.68,63526.48,39614.91,23911.57
C-030,Customer 30,Enterprise,SKU-D,9,13,416.1,5409.3,4331.02,1078.28
C-030,Customer 30,Enterprise,SKU-B,9,83,772.4,64109.2,40417.16,23692.04
C-030,Customer 30,Enterprise,SKU-D,10,17,420.22,7143.74,4758.97,2384.77
C-030,Customer 30,Enterprise,SKU-B,10,87,736.45,64071.15,39870.81,24200.34
C-030,Customer 30,Enterprise,SKU-D,11,26,438.84,11409.84,7600.23,3809.61
C-030,Customer 30,Enterprise,SKU-B,11,90,764.38,68794.2,44124.62,24669.58
C-030,Customer 30,Enterprise,SKU-D,12,28,442.35,12385.8,8574.3,3811.5
C-030,Customer 30,Enterprise,SKU-B,12,106,774.16,82060.96,52790.27,29270.69
C-034,Customer 34,Mid-Market,SKU-B,3,7,778.77,5451.39,3206.17,2245.22
C-034,Customer 34,Mid-Market,SKU-C,3,17,3412.95,58020.15,26701.97,31318.18
C-034,Customer 34,Mid-Market,SKU-B,4,8,794.15,6353.2,3789.23,2563.97
C-034,Customer 34,Mid-Market,SKU-C,4,18,3446.0,62028.0,28499.89,33528.11
C-034,Customer 34,Mid-Market,SKU-B,5,6,774.4,4646.4,2812.74,1833.66
C-034,Customer 34,Mid-Market,SKU-C,5,16,3402.54,54440.64,23849.54,30591.1
C-034,Customer 34,Mid-Market,SKU-B,6,7,786.69,5506.83,3322.09,2184.74
C-034,Customer 34,Mid-Market,SKU-C,6,16,3474.62,55593.92,24836.77,30757.15
C-034,Customer 34,Mid-Market,SKU-B,7,10,788.52,7885.2,4827.23,3057.97
C-034,Customer 34,Mid-Market,SKU-C,7,12,3363.72,40364.64,18649.64,21715.0
C-034,Customer 34,Mid-Market,SKU-B,8,13,786.84,10228.92,6268.67,3960.25
C-034,Customer 34,Mid-Market,SKU-C,8,15,3401.36,51020.4,24364.5,26655.9
C-034,Customer 34,Mid-Market,SKU-B,9,14,775.44,10856.16,6870.83,3985.33
C-034,Customer 34,Mid-Market,SKU-C,9,13,3406.22,44280.86,20719.72,23561.14
C-034,Customer 34,Mid-Market,SKU-B,10,11,796.95,8766.45,5576.45,3190.0
C-034,Customer 34,Mid-Market,SKU-C,10,16,3405.32,54485.12,25566.39,28918.73
C-034,Customer 34,Mid-Market,SKU-B,11,15,773.15,11597.25,7331.84,4265.41
C-034,Customer 34,Mid-Market,SKU-C,11,16,3409.92,54558.72,25248.35,29310.37
C-034,Customer 34,Mid-Market,SKU-B,12,15,772.18,11582.7,7110.97,4471.73
C-034,Customer 34,Mid-Market,SKU-C,12,14,3364.18,47098.52,21653.66,25444.86
C-035,Customer 35,Mid-Market,SKU-A,4,19,1180.64,22432.16,12141.52,10290.64
C-035,Customer 35,Mid-Market,SKU-F,4,14,589.25,8249.5,5898.2,2351.3
C-035,Customer 35,Mid-Market,SKU-E,4,20,1964.23,39284.6,19192.93,20091.67
C-035,Customer 35,Mid-Market,SKU-A,5,18,1195.07,21511.26,11768.96,9742.3
C-035,Customer 35,Mid-Market,SKU-F,5,16,597.82,9565.12,6737.45,2827.67
C-035,Customer 35,Mid-Market,SKU-E,5,16,1959.33,31349.28,15398.94,15950.34
C-035,Customer 35,Mid-Market,SKU-A,6,15,1182.56,17738.4,9495.21,8243.19
C-035,Customer 35,Mid-Market,SKU-F,6,16,586.56,9384.96,6616.68,2768.28
C-035,Customer 35,Mid-Market,SKU-E,6,19,1962.15,37280.85,18816.2,18464.65
C-035,Customer 35,Mid-Market,SKU-A,7,16,1163.55,18616.8,10571.71,8045.09
C-035,Customer 35,Mid-Market,SKU-F,7,20,576.85,11537.0,8373.86,3163.14
C-035,Customer 35,Mid-Market,SKU-E,7,13,1996.34,25952.42,13350.47,12601.95
C-035,Customer 35,Mid-Market,SKU-A,8,20,1165.37,23307.4,13142.61,10164.79
C-035,Customer 35,Mid-Market,SKU-F,8,16,577.67,9242.72,6749.74,2492.98
C-035,Customer 35,Mid-Market,SKU-E,8,15,1963.44,29451.6,15723.17,13728.43
C-035,Customer 35,Mid-Market,SKU-A,9,16,1180.11,18881.76,11183.34,7698.42
C-035,Customer 35,Mid-Market,SKU-F,9,15,581.47,8722.05,6391.67,2330.38
C-035,Customer 35,Mid-Market,SKU-E,9,12,1989.23,23870.76,12531.27,11339.49
C-035,Customer 35,Mid-Market,SKU-A,10,16,1155.11,18481.76,10890.19,7591.57
C-035,Customer 35,Mid-Market,SKU-F,10,14,577.89,8090.46,5831.32,2259.14
C-035,Customer 35,Mid-Market,SKU-E,10,14,1953.72,27352.08,14558.43,12793.65
C-035,Customer 35,Mid-Market,SKU-A,11,20,1171.17,23423.4,13837.62,9585.78
C-035,Customer 35,Mid-Market,SKU-F,11,16,576.49,9223.84,6948.7,2275.14
C-035,Customer 35,Mid-Market,SKU-E,11,13,1922.91,24997.83,13494.34,11503.49
C-035,Customer 35,Mid-Market,SKU-A,12,16,1180.19,18883.04,11035.82,7847.22
C-035,Customer 35,Mid-Market,SKU-F,12,17,583.16,9913.72,7444.28,2469.44
C-035,Customer 35,Mid-Market,SKU-E,12,10,1943.05,19430.5,10467.57,8962.93
C-036,Customer 36,Mid-Market,SKU-B,3,11,780.03,8580.33,5083.51,3496.82
C-036,Customer 36,Mid-Market,SKU-D,3,2,432.34,864.68,567.1,297.58
C-036,Customer 36,Mid-Market,SKU-B,4,13,769.33,10001.29,6002.18,3999.11
C-036,Customer 36,Mid-Market,SKU-D,4,2,447.92,895.84,577.13,318.71
C-036,Customer 36,Mid-Market,SKU-B,5,10,778.65,7786.5,4648.77,3137.73
C-036,Customer 36,Mid-Market,SKU-D,5,3,444.85,1334.55,885.53,449.02
C-036,Customer 36,Mid-Market,SKU-B,6,9,774.13,6967.17,4186.0,2781.17
C-036,Customer 36,Mid-Market,SKU-D,6,4,437.94,1751.76,1118.14,633.62
C-036,Customer 36,Mid-Market,SKU-B,7,23,790.83,18189.09,11287.63,6901.46
C-036,Customer 36,Mid-Market,SKU-D,7,3,444.69,1334.07,1063.01,271.06
C-036,Customer 36,Mid-Market,SKU-B,8,20,798.97,15979.4,10256.7,5722.7
C-036,Customer 36,Mid-Market,SKU-D,8,4,436.69,1746.76,1401.0,345.76
C-036,Customer 36,Mid-Market,SKU-B,9,24,792.4,19017.6,12185.47,6832.13
C-036,Customer 36,Mid-Market,SKU-D,9,3,438.04,1314.12,1057.81,256.31
C-036,Customer 36,Mid-Market,SKU-B,10,22,787.6,17327.2,11215.26,6111.94
C-036,Customer 36,Mid-Market,SKU-D,10,6,440.06,2640.36,1749.39,890.97
C-036,Customer 36,Mid-Market,SKU-B,11,25,791.96,19799.0,12563.6,7235.4
C-036,Customer 36,Mid-Market,SKU-D,11,7,448.11,3136.77,2193.7,943.07
C-036,Customer 36,Mid-Market,SKU-B,12,19,777.45,14771.55,9388.51,5383.04
C-036,Customer 36,Mid-Market,SKU-D,12,9,452.31,4070.79,2824.35,1246.44
C-037,Customer 37,SMB,SKU-D,9,2,450.0,900.0,692.72,207.28
C-037,Customer 37,SMB,SKU-C,9,3,3500.0,10500.0,4864.15,5635.85
C-037,Customer 37,SMB,SKU-D,10,2,450.0,900.0,614.76,285.24
C-037,Customer 37,SMB,SKU-C,10,4,3500.0,14000.0,6637.46,7362.54
C-037,Customer 37,SMB,SKU-D,11,4,463.5,1854.0,1246.76,607.24
C-037,Customer 37,SMB,SKU-C,11,4,3500.0,14000.0,6477.99,7522.01
C-037,Customer 37,SMB,SKU-D,12,5,463.5,2317.5,1548.83,768.67
C-037,Customer 37,SMB,SKU-C,12,4,3500.0,14000.0,6786.61,7213.39
C-038,Customer 38,SMB,SKU-B,7,5,800.0,4000.0,2498.54,1501.46
C-038,Customer 38,SMB,SKU-E,7,3,2000.0,6000.0,3203.68,2796.32
C-038,Customer 38,SMB,SKU-D,8,1,450.0,450.0,346.49,103.51
C-038,Customer 38,SMB,SKU-B,8,6,800.0,4800.0,3008.75,1791.25
C-038,Customer 38,SMB,SKU-E,8,2,2000.0,4000.0,2104.67,1895.33
C-038,Customer 38,SMB,SKU-D,9,1,450.0,450.0,347.12,102.88
C-038,Customer 38,SMB,SKU-B,9,5,800.0,4000.0,2477.43,1522.57
C-038,Customer 38,SMB,SKU-E,9,2,2000.0,4000.0,2131.83,1868.17
C-038,Customer 38,SMB,SKU-D,10,1,450.0,450.0,313.09,136.91
C-038,Customer 38,SMB,SKU-B,10,6,800.0,4800.0,3111.3,1688.7
C-038,Customer 38,SMB,SKU-E,10,2,2000.0,4000.0,2093.15,1906.85
C-038,Customer 38,SMB,SKU-D,11,3,463.5,1390.5,972.05,418.45
C-038,Customer 38,SMB,SKU-B,11,6,800.0,4800.0,3107.26,1692.74
C-038,Customer 38,SMB,SKU-E,11,1,2000.0,2000.0,1061.5,938.5
C-038,Customer 38,SMB,SKU-D,12,2,463.5,927.0,649.57,277.43
C-038,Customer 38,SMB,SKU-B,12,8,800.0,6400.0,4004.39,2395.61
C-038,Customer 38,SMB,SKU-E,12,1,2000.0,2000.0,1075.91,924.09
