week,week_date,customer_id,product,channel,segment,rep_id,seats,unit_price_monthly,list_price_monthly,discount_pct,revenue
12,2024-09-16,CUST-0432,Product 5,Self-Serve,SMB,REP-020,1,150,150,0,32.76
12,2024-09-16,CUST-0433,Product 6,Self-Serve,SMB,REP-020,1,95,95,0,20.87
12,2024-09-16,CUST-0434,Product 3,Self-Serve,SMB,REP-020,1,200,200,0,47.61
12,2024-09-16,CUST-0435,Product 8,Self-Serve,SMB,REP-018,1,60,60,0,14.19
12,2024-09-16,CUST-0436,Product 8,Self-Serve,SMB,REP-018,1,60,60,0,14.13
12,2024-09-16,CUST-0437,Product 3,Self-Serve,SMB,REP-018,2,200,200,0,95.8
12,2024-09-16,CUST-0439,Product 8,Self-Serve,SMB,REP-018,1,60,60,0,12.8
12,2024-09-16,CUST-0440,Product 2,Self-Serve,SMB,REP-020,1,85,85,0,19.89
12,2024-09-16,CUST-0441,Product 3,Self-Serve,SMB,REP-019,1,200,200,0,49.22
12,2024-09-16,CUST-0442,Product 8,Self-Serve,SMB,REP-019,1,60,60,0,14.41
12,2024-09-16,CUST-0443,Product 2,Self-Serve,Mid-Market,REP-019,6,85,85,0,125.18
12,2024-09-16,CUST-0444,Product 1,Self-Serve,SMB,REP-019,1,120,120,0,28.66
12,2024-09-16,CUST-0445,Product 5,Self-Serve,SMB,REP-019,1,150,150,0,32.32
12,2024-09-16,CUST-0446,Product 5,Self-Serve,Mid-Market,REP-019,5,150,150,0,175.59
12,2024-09-16,CUST-0447,Product 5,Self-Serve,SMB,REP-019,1,150,150,0,35.48
12,2024-09-16,CUST-0448,Product 7,Self-Serve,SMB,REP-020,1,180,180,0,43.47
12,2024-09-16,CUST-0449,Product 6,Self-Serve,SMB,REP-018,1,95,95,0,21.86
12,2024-09-16,CUST-0450,Product 7,Self-Serve,SMB,REP-019,2,180,180,0,85.6
12,2024-09-16,CUST-0451,Product 5,Self-Serve,SMB,REP-019,2,150,150,0,72.88
12,2024-09-16,CUST-0452,Product 5,Self-Serve,SMB,REP-019,1,150,150,0,33.85
12,2024-09-16,CUST-0453,Product 4,Self-Serve,SMB,REP-020,1,45,45,0,10.47
12,2024-09-16,CUST-0454,Product 8,Self-Serve,SMB,REP-020,1,60,60,0,14.34
12,2024-09-16,CUST-0455,Product 8,Self-Serve,SMB,REP-020,1,60,60,0,14.03
12,2024-09-16,CUST-0456,Product 7,Self-Serve,SMB,REP-019,1,180,180,0,40.4
12,2024-09-16,CUST-0457,Product 2,Self-Serve,SMB,REP-019,1,85,85,0,18.75
12,2024-09-16,CUST-0458,Product 6,Self-Serve,SMB,REP-020,2,95,95,0,43.12
12,2024-09-16,CUST-0459,Product 1,Self-Serve,SMB,REP-018,2,120,120,0,60.22
12,2024-09-16,CUST-0460,Product 8,Self-Serve,SMB,REP-018,1,60,60,0,13.96
12,2024-09-16,CUST-0461,Product 4,Self-Serve,SMB,REP-019,1,45,45,0,9.52
12,2024-09-16,CUST-0462,Product 8,Self-Serve,SMB,REP-018,1,60,60,0,14.13
12,2024-09-16,CUST-0463,Product 7,Self-Serve,SMB,REP-019,1,180,180,0,42.58
12,2024-09-16,CUST-0464,Product 5,Self-Serve,SMB,REP-019,2,150,150,0,71.25
12,2024-09-16,CUST-0465,Product 5,Self-Serve,SMB,REP-020,2,150,150,0,72.36
12,2024-09-16,CUST-0466,Product 3,Self-Serve,SMB,REP-019,1,200,200,0,49.73
12,2024-09-16,CUST-0467,Product 5,Self-Serve,Mid-Market,REP-018,3,150,150,0,100.33
12,2024-09-16,CUST-0469,Product 5,Self-Serve,SMB,REP-018,1,150,150,0,33.47
12,2024-09-16,CUST-0470,Product 4,Self-Serve,SMB,REP-020,1,45,45,0,9.73
12,2024-09-16,CUST-0471,Product 1,Self-Serve,SMB,REP-018,1,120,120,0,27.97
12,2024-09-16,CUST-0472,Product 3,Self-Serve,SMB,REP-018,1,200,200,0,47.54
12,2024-09-16,CUST-0473,Product 2,Self-Serve,SMB,REP-020,2,85,85,0,38.51
12,2024-09-16,CUST-0474,Product 4,Self-Serve,SMB,REP-018,1,45,45,0,10.96
12,2024-09-16,CUST-0475,Product 5,Self-Serve,Mid-Market,REP-020,2,150,150,0,66.21
12,2024-09-16,CUST-0476,Product 6,Self-Serve,Mid-Market,REP-018,6,95,95,0,135.78
12,2024-09-16,CUST-0477,Product 2,Self-Serve,SMB,REP-018,1,85,85,0,18.42
12,2024-09-16,CUST-0478,Product 3,Self-Serve,SMB,REP-019,1,200,200,0,47.36
12,2024-09-16,CUST-0479,Product 6,Self-Serve,SMB,REP-020,1,95,95,0,22.82
12,2024-09-16,CUST-0480,Product 8,Self-Serve,SMB,REP-019,2,60,60,0,27.35
12,2024-09-16,CUST-0481,Product 1,Strategic,Enterprise,REP-023,595,94.75,120,0.2104,13786.92
12,2024-09-16,CUST-0482,Product 2,Strategic,Enterprise,REP-024,597,67.91,85,0.2011,9019.05
12,2024-09-16,CUST-0483,Product 2,Strategic,Enterprise,REP-023,229,71.18,85,0.1626,4007.62
12,2024-09-16,CUST-0484,Product 8,Strategic,Enterprise,REP-024,390,47.53,60,0.2079,4259.49
12,2024-09-16,CUST-0485,Product 4,Strategic,Enterprise,REP-024,595,36.99,45,0.1779,5102.72
12,2024-09-16,CUST-0486,Product 8,Strategic,Enterprise,REP-023,316,49.94,60,0.1677,3830.37
12,2024-09-16,CUST-0487,Product 6,Strategic,Enterprise,REP-023,236,77.96,95,0.1794,4140.96
12,2024-09-16,CUST-0488,Product 1,Strategic,Enterprise,REP-024,544,96.8,120,0.1933,11571.18
12,2024-09-16,CUST-0489,Product 4,Strategic,Enterprise,REP-024,607,38.01,45,0.1553,4932.03
12,2024-09-16,CUST-0490,Product 8,Strategic,Enterprise,REP-024,279,44.56,60,0.2573,2850.01
12,2024-09-16,CUST-0491,Product 8,Strategic,Enterprise,REP-024,551,43.49,60,0.2751,5347.51
12,2024-09-16,CUST-0492,Product 2,Strategic,Enterprise,REP-023,442,70.61,85,0.1693,6847.5
12,2024-09-16,CUST-0493,Product 4,Strategic,Enterprise,REP-024,548,36.69,45,0.1846,4620.52
12,2024-09-16,CUST-0494,Product 8,Strategic,Enterprise,REP-023,238,46.81,60,0.2199,2608.73
12,2024-09-16,CUST-0495,Product 2,Strategic,Enterprise,REP-024,288,74.02,85,0.1292,4905.2
12,2024-09-16,CUST-0496,Product 4,Strategic,Enterprise,REP-024,432,34.45,45,0.2344,3278.2
12,2024-09-16,CUST-0497,Product 8,Strategic,Enterprise,REP-023,344,44.2,60,0.2634,3446.56
12,2024-09-16,CUST-0498,Product 6,Strategic,Enterprise,REP-024,529,73.65,95,0.2247,9118.86
12,2024-09-16,CUST-0499,Product 8,Strategic,Enterprise,REP-024,295,46.87,60,0.2188,3126.28
12,2024-09-16,CUST-0500,Product 1,Strategic,Enterprise,REP-023,282,96.96,120,0.192,6578.66
12,2024-09-16,CUST-0501,Product 8,Direct Sales,Enterprise,REP-003,153,53.54,60,0.1076,1836.23
12,2024-09-16,CUST-0502,Product 3,Direct Sales,Mid-Market,REP-006,16,164.1,200,0.1795,600.45
12,2024-09-16,CUST-0503,Product 2,Direct Sales,Enterprise,REP-001,56,71.69,85,0.1566,896.0
12,2024-09-16,CUST-0504,Product 1,Direct Sales,Mid-Market,REP-001,36,97.72,120,0.1857,847.69
12,2024-09-16,CUST-0505,Product 1,Inside Sales,SMB,REP-012,4,115.6,120,0.0367,113.48
12,2024-09-16,CUST-0506,Product 4,Inside Sales,Mid-Market,REP-011,20,42.29,45,0.0603,185.23
12,2024-09-16,CUST-0507,Product 8,Inside Sales,SMB,REP-012,4,55.48,60,0.0754,49.19
12,2024-09-16,CUST-0508,Product 5,Self-Serve,SMB,REP-018,1,150,150,0,33.14
12,2024-09-16,CUST-0509,Product 1,Self-Serve,SMB,REP-019,1,120,120,0,27.25
12,2024-09-16,CUST-0510,Product 6,Self-Serve,SMB,REP-018,1,95,95,0,20.98
12,2024-09-16,CUST-0511,Product 5,Self-Serve,SMB,REP-018,1,150,150,0,34.46
12,2024-09-16,CUST-0512,Product 1,Self-Serve,SMB,REP-020,2,120,120,0,54.02
12,2024-09-16,CUST-0513,Product 6,Inside Sales,Mid-Market,REP-015,14,85.68,95,0.0981,269.02
12,2024-09-16,CUST-0514,Product 1,Self-Serve,SMB,REP-020,2,120,120,0,54.99
12,2024-09-16,CUST-0515,Product 4,Self-Serve,Mid-Market,REP-018,2,45,45,0,20.16
12,2024-09-16,CUST-0516,Product 8,Self-Serve,SMB,REP-018,1,60,60,0,13.0
12,2024-09-16,CUST-0517,Product 7,Self-Serve,SMB,REP-020,1,180,180,0,40.8
12,2024-09-16,CUST-0518,Product 5,Partner,Mid-Market,REP-010,16,123.28,150,0.1781,447.97
12,2024-09-16,CUST-0519,Product 5,Partner,Mid-Market,REP-008,38,126.69,150,0.1554,1159.3
12,2024-09-16,CUST-0520,Product 8,Partner,Mid-Market,REP-008,24,51.87,60,0.1355,306.89
12,2024-09-16,CUST-0521,Product 6,Partner,Mid-Market,REP-010,17,78.12,95,0.1777,305.61
12,2024-09-16,CUST-0522,Product 8,Partner,Mid-Market,REP-009,16,50.66,60,0.1556,175.91
12,2024-09-16,CUST-0523,Product 2,Inside Sales,SMB,REP-013,4,80.9,85,0.0482,79.28
12,2024-09-16,CUST-0524,Product 5,Inside Sales,Mid-Market,REP-014,17,138.02,150,0.0799,563.7
12,2024-09-16,CUST-0525,Product 4,Self-Serve,Mid-Market,REP-018,4,45,45,0,42.99
12,2024-09-16,CUST-0526,Product 8,Self-Serve,SMB,REP-019,2,60,60,0,27.89
12,2024-09-16,CUST-0527,Product 6,Self-Serve,SMB,REP-019,1,95,95,0,22.78
12,2024-09-16,CUST-0528,Product 1,Self-Serve,SMB,REP-019,1,120,120,0,26.41
12,2024-09-16,CUST-0529,Product 4,Self-Serve,SMB,REP-019,1,45,45,0,10.44
12,2024-09-16,CUST-0530,Product 1,Self-Serve,SMB,REP-019,1,120,120,0,28.23
12,2024-09-16,CUST-0531,Product 5,Self-Serve,SMB,REP-018,1,150,150,0,34.77
12,2024-09-16,CUST-0532,Product 8,Self-Serve,Mid-Market,REP-019,7,60,60,0,95.54
12,2024-09-16,CUST-0533,Product 1,Self-Serve,SMB,REP-019,1,120,120,0,27.11
12,2024-09-16,CUST-0534,Product 1,Self-Serve,SMB,REP-018,1,120,120,0,25.49
12,2024-09-16,CUST-0535,Product 5,Self-Serve,SMB,REP-020,1,150,150,0,36.78
12,2024-09-16,CUST-0536,Product 4,Self-Serve,SMB,REP-018,1,45,45,0,10.13
12,2024-09-16,CUST-0537,Product 4,Self-Serve,SMB,REP-019,1,45,45,0,9.57
12,2024-09-16,CUST-0538,Product 4,Self-Serve,SMB,REP-020,1,45,45,0,10.74
12,2024-09-16,CUST-0539,Product 3,Partner,Enterprise,REP-008,83,171.7,200,0.1415,3443.15
12,2024-09-16,CUST-0540,Product 1,Partner,Mid-Market,REP-009,13,100.67,120,0.1611,301.49
12,2024-09-16,CUST-0541,Product 1,Partner,Mid-Market,REP-008,38,103.73,120,0.1356,902.99
12,2024-09-16,CUST-0542,Product 8,Inside Sales,Enterprise,REP-017,61,55.67,60,0.0721,834.97
12,2024-09-16,CUST-0543,Product 2,Inside Sales,SMB,REP-011,4,81.01,85,0.0469,80.67
12,2024-09-16,CUST-0544,Product 1,Inside Sales,SMB,REP-012,2,107.82,120,0.1015,51.37
12,2024-09-16,CUST-0545,Product 4,Self-Serve,SMB,REP-018,1,45,45,0,10.31
12,2024-09-16,CUST-0546,Product 6,Self-Serve,SMB,REP-020,2,95,95,0,42.43
12,2024-09-16,CUST-0547,Product 8,Direct Sales,Enterprise,REP-003,187,51.42,60,0.143,2240.51
12,2024-09-16,CUST-0548,Product 4,Direct Sales,Enterprise,REP-005,147,38.98,45,0.1337,1386.01
12,2024-09-16,CUST-0549,Product 5,Direct Sales,SMB,REP-006,8,133.62,150,0.1092,232.82
12,2024-09-16,CUST-0550,Product 8,Direct Sales,Enterprise,REP-003,125,49.88,60,0.1686,1584.06
12,2024-09-16,CUST-0551,Product 7,Inside Sales,SMB,REP-017,5,165.96,180,0.078,177.85
12,2024-09-16,CUST-0552,Product 1,Self-Serve,SMB,REP-019,2,120,120,0,55.94
12,2024-09-16,CUST-0553,Product 8,Strategic,Enterprise,REP-024,600,43.93,60,0.2679,5802.16
12,2024-09-16,CUST-0554,Product 4,Strategic,Enterprise,REP-024,288,34.65,45,0.2299,2202.88
12,2024-09-16,CUST-0555,Product 8,Partner,SMB,REP-009,3,49.9,60,0.1683,33.84
12,2024-09-16,CUST-0556,Product 5,Partner,Mid-Market,REP-010,39,128.82,150,0.1412,1104.02
12,2024-09-16,CUST-0557,Product 5,Partner,Mid-Market,REP-009,15,122.72,150,0.1819,441.76
12,2024-09-16,CUST-0559,Product 5,Partner,Enterprise,REP-009,70,125.17,150,0.1655,2080.93
12,2024-09-16,CUST-0560,Product 5,Inside Sales,Mid-Market,REP-017,8,139.68,150,0.0688,245.39
12,2024-09-16,CUST-0561,Product 4,Self-Serve,SMB,REP-020,1,45,45,0,10.3
12,2024-09-16,CUST-0562,Product 8,Direct Sales,Mid-Market,REP-003,42,49.76,60,0.1706,466.33
12,2024-09-16,CUST-0563,Product 2,Partner,Mid-Market,REP-010,12,71.63,85,0.1573,216.12
12,2024-09-16,CUST-0564,Product 2,Partner,SMB,REP-008,10,72.46,85,0.1475,170.76
12,2024-09-16,CUST-0565,Product 6,Partner,Mid-Market,REP-010,24,78.61,95,0.1725,432.45
12,2024-09-16,CUST-0566,Product 6,Partner,Enterprise,REP-009,88,82.21,95,0.1346,1718.27
12,2024-09-16,CUST-0567,Product 1,Partner,Enterprise,REP-008,116,102.77,120,0.1436,2769.91
12,2024-09-16,CUST-0568,Product 8,Inside Sales,Mid-Market,REP-011,23,56.31,60,0.0615,306.27
12,2024-09-16,CUST-0569,Product 7,Inside Sales,SMB,REP-017,6,165.46,180,0.0808,231.06
12,2024-09-16,CUST-0570,Product 6,Inside Sales,Enterprise,REP-014,46,87.08,95,0.0834,917.19
12,2024-09-16,CUST-0572,Product 1,Strategic,Enterprise,REP-024,259,94.9,120,0.2092,5654.28
12,2024-09-16,CUST-0573,Product 4,Inside Sales,SMB,REP-013,6,41.58,45,0.0759,60.65
12,2024-09-16,CUST-0574,Product 6,Inside Sales,Mid-Market,REP-011,18,86.33,95,0.0913,356.93
12,2024-09-16,CUST-0575,Product 8,Inside Sales,Enterprise,REP-015,29,54.97,60,0.0839,389.52
12,2024-09-16,CUST-0576,Product 2,Inside Sales,SMB,REP-012,4,76.59,85,0.099,69.93
12,2024-09-16,CUST-0577,Product 1,Self-Serve,SMB,REP-020,1,120,120,0,27.44
12,2024-09-16,CUST-0578,Product 1,Self-Serve,SMB,REP-019,1,120,120,0,27.72
12,2024-09-16,CUST-0579,Product 1,Self-Serve,SMB,REP-018,1,120,120,0,26.09
12,2024-09-16,CUST-0580,Product 3,Self-Serve,SMB,REP-019,1,200,200,0,47.26
12,2024-09-16,CUST-0581,Product 2,Self-Serve,SMB,REP-018,1,85,85,0,19.91
12,2024-09-16,CUST-0582,Product 4,Self-Serve,SMB,REP-018,2,45,45,0,22.06
12,2024-09-16,CUST-0583,Product 5,Self-Serve,SMB,REP-019,1,150,150,0,32.36
12,2024-09-16,CUST-0584,Product 6,Self-Serve,SMB,REP-018,1,95,95,0,21.85
12,2024-09-16,CUST-0585,Product 4,Self-Serve,SMB,REP-020,1,45,45,0,11.11
12,2024-09-16,CUST-0586,Product 1,Partner,Mid-Market,REP-008,31,98.72,120,0.1773,667.5
12,2024-09-16,CUST-0587,Product 8,Partner,Mid-Market,REP-009,29,51.89,60,0.1351,349.65
12,2024-09-16,CUST-0588,Product 2,Inside Sales,SMB,REP-012,3,78.33,85,0.0785,55.09
12,2024-09-16,CUST-0589,Product 8,Partner,SMB,REP-008,5,52.15,60,0.1309,58.34
12,2024-09-16,CUST-0590,Product 6,Partner,Enterprise,REP-007,40,81.64,95,0.1406,794.61
12,2024-09-16,CUST-0591,Product 5,Partner,Enterprise,REP-008,63,124.88,150,0.1675,1758.37
12,2024-09-16,CUST-0592,Product 5,Self-Serve,SMB,REP-018,1,150,150,0,33.03
12,2024-09-16,CUST-0593,Product 4,Self-Serve,Mid-Market,REP-019,7,45,45,0,73.54
12,2024-09-16,CUST-0594,Product 1,Self-Serve,SMB,REP-018,1,120,120,0,28.54
12,2024-09-16,CUST-0595,Product 1,Self-Serve,SMB,REP-018,2,120,120,0,54.43
12,2024-09-16,CUST-0596,Product 8,Self-Serve,SMB,REP-018,1,60,60,0,14.13
12,2024-09-16,CUST-0597,Product 8,Self-Serve,SMB,REP-019,2,60,60,0,29.5
12,2024-09-16,CUST-0598,Product 8,Strategic,Enterprise,REP-024,267,49.77,60,0.1705,3023.59
12,2024-09-16,CUST-0599,Product 6,Direct Sales,Mid-Market,REP-001,48,76.1,95,0.1989,843.63
12,2024-09-16,CUST-0600,Product 6,Direct Sales,Enterprise,REP-005,118,79.31,95,0.1651,2161.38
12,2024-09-16,CUST-0601,Product 2,Partner,Mid-Market,REP-010,32,73.24,85,0.1384,541.23
12,2024-09-16,CUST-0602,Product 1,Inside Sales,SMB,REP-017,5,108.11,120,0.0991,124.84
12,2024-09-16,CUST-0603,Product 8,Self-Serve,SMB,REP-019,1,60,60,0,13.86
12,2024-09-16,CUST-0604,Product 3,Self-Serve,SMB,REP-019,1,200,200,0,46.19
12,2024-09-16,CUST-0605,Product 1,Self-Serve,SMB,REP-018,1,120,120,0,27.71
12,2024-09-16,CUST-0606,Product 2,Self-Serve,SMB,REP-019,1,85,85,0,19.63
12,2024-09-16,CUST-0607,Product 5,Self-Serve,SMB,REP-018,1,150,150,0,34.64
12,2024-09-16,CUST-0608,Product 5,Self-Serve,SMB,REP-020,1,150,150,0,34.64
13,2024-09-23,CUST-0001,Product 6,Direct Sales,Mid-Market,REP-001,47,81.7,95,0.14,861.81
13,2024-09-23,CUST-0002,Product 8,Direct Sales,Enterprise,REP-003,88,51.4,60,0.1433,1063.28
13,2024-09-23,CUST-0003,Product 5,Direct Sales,Enterprise,REP-001,165,124.53,150,0.1698,4755.45
13,2024-09-23,CUST-0004,Product 5,Direct Sales,Enterprise,REP-003,71,125.2,150,0.1653,2065.23
13,2024-09-23,CUST-0005,Product 8,Direct Sales,Enterprise,REP-006,153,54.67,60,0.0888,1907.55
13,2024-09-23,CUST-0006,Product 5,Direct Sales,Enterprise,REP-006,66,130.31,150,0.1313,1814.24
13,2024-09-23,CUST-0007,Product 8,Direct Sales,Enterprise,REP-006,119,50.61,60,0.1565,1424.12
13,2024-09-23,CUST-0008,Product 7,Direct Sales,Mid-Market,REP-004,21,159.71,180,0.1127,779.11
13,2024-09-23,CUST-0009,Product 1,Direct Sales,Enterprise,REP-003,67,98.64,120,0.178,1560.92
13,2024-09-23,CUST-0010,Product 4,Direct Sales,Enterprise,REP-003,111,39.43,45,0.1237,1002.77
13,2024-09-23,CUST-0011,Product 5,Direct Sales,Enterprise,REP-004,110,125.45,150,0.1637,3226.6
13,2024-09-23,CUST-0012,Product 4,Direct Sales,Enterprise,REP-005,99,37.45,45,0.1678,900.13
13,2024-09-23,CUST-0013,Product 2,Direct Sales,Enterprise,REP-004,119,72.59,85,0.146,1933.6
13,2024-09-23,CUST-0014,Product 5,Direct Sales,Enterprise,REP-003,155,129.78,150,0.1348,4613.8
13,2024-09-23,CUST-0015,Product 8,Direct Sales,Enterprise,REP-005,169,49.2,60,0.18,1880.53
13,2024-09-23,CUST-0016,Product 6,Direct Sales,Enterprise,REP-005,111,81.85,95,0.1384,2143.26
13,2024-09-23,CUST-0017,Product 7,Direct Sales,Mid-Market,REP-003,30,157.48,180,0.1251,1091.28
13,2024-09-23,CUST-0018,Product 1,Direct Sales,Enterprise,REP-001,143,102.73,120,0.1439,3344.01
13,2024-09-23,CUST-0019,Product 1,Direct Sales,Enterprise,REP-003,131,103.99,120,0.1334,3356.08
13,2024-09-23,CUST-0020,Product 3,Direct Sales,Mid-Market,REP-003,36,172.86,200,0.1357,1390.2
13,2024-09-23,CUST-0021,Product 2,Direct Sales,Mid-Market,REP-003,42,68.49,85,0.1942,696.54
13,2024-09-23,CUST-0023,Product 6,Direct Sales,Enterprise,REP-005,118,81.94,95,0.1375,2222.83
13,2024-09-23,CUST-0024,Product 8,Direct Sales,Enterprise,REP-001,103,52.31,60,0.1281,1160.26
13,2024-09-23,CUST-0025,Product 1,Direct Sales,Mid-Market,REP-004,27,101.86,120,0.1512,651.39
13,2024-09-23,CUST-0026,Product 4,Direct Sales,Enterprise,REP-006,116,35.79,45,0.2046,933.39
13,2024-09-23,CUST-0027,Product 1,Direct Sales,Enterprise,REP-003,177,97.07,120,0.1911,3912.51
13,2024-09-23,CUST-0028,Product 7,Direct Sales,Mid-Market,REP-004,35,141.95,180,0.2114,1048.23
13,2024-09-23,CUST-0029,Product 4,Direct Sales,Mid-Market,REP-003,20,39.54,45,0.1213,188.14
13,2024-09-23,CUST-0030,Product 8,Direct Sales,Enterprise,REP-003,144,52.33,60,0.1279,1689.4
13,2024-09-23,CUST-0031,Product 2,Direct Sales,Mid-Market,REP-003,47,72.9,85,0.1423,760.29
13,2024-09-23,CUST-0032,Product 2,Direct Sales,Mid-Market,REP-004,43,75.0,85,0.1176,744.61
13,2024-09-23,CUST-0033,Product 3,Direct Sales,Mid-Market,REP-001,45,184.16,200,0.0792,1935.98
13,2024-09-23,CUST-0034,Product 2,Direct Sales,Enterprise,REP-005,116,79.19,85,0.0684,2005.6
13,2024-09-23,CUST-0035,Product 2,Direct Sales,Mid-Market,REP-003,23,73.6,85,0.1341,382.58
13,2024-09-23,CUST-0036,Product 2,Direct Sales,Mid-Market,REP-006,32,72.31,85,0.1493,542.95
13,2024-09-23,CUST-0037,Product 5,Direct Sales,Mid-Market,REP-004,41,127.33,150,0.1511,1217.5
13,2024-09-23,CUST-0038,Product 4,Direct Sales,Enterprise,REP-004,102,37.6,45,0.1645,845.16
13,2024-09-23,CUST-0039,Product 2,Direct Sales,Mid-Market,REP-005,52,70.82,85,0.1668,833.43
13,2024-09-23,CUST-0040,Product 5,Direct Sales,Enterprise,REP-001,60,124.62,150,0.1692,1811.57
13,2024-09-23,CUST-0041,Product 8,Direct Sales,Enterprise,REP-005,60,53.69,60,0.1051,741.67
13,2024-09-23,CUST-0042,Product 4,Direct Sales,Mid-Market,REP-003,58,35.8,45,0.2045,448.86
13,2024-09-23,CUST-0043,Product 7,Direct Sales,SMB,REP-004,16,155.12,180,0.1382,551.64
13,2024-09-23,CUST-0044,Product 7,Direct Sales,Enterprise,REP-004,166,145.1,180,0.1939,5790.04
13,2024-09-23,CUST-0045,Product 6,Direct Sales,Enterprise,REP-005,137,75.15,95,0.209,2237.76
13,2024-09-23,CUST-0046,Product 7,Direct Sales,Enterprise,REP-006,72,156.49,180,0.1306,2618.48
13,2024-09-23,CUST-0047,Product 6,Direct Sales,Enterprise,REP-004,158,80.76,95,0.1499,2871.45
13,2024-09-23,CUST-0048,Product 1,Direct Sales,Enterprise,REP-005,61,102.67,120,0.1444,1396.27
13,2024-09-23,CUST-0049,Product 6,Direct Sales,Mid-Market,REP-003,25,80.77,95,0.1498,488.45
13,2024-09-23,CUST-0050,Product 3,Direct Sales,Enterprise,REP-001,74,168.74,200,0.1563,2964.78
13,2024-09-23,CUST-0051,Product 8,Direct Sales,Enterprise,REP-005,116,50.35,60,0.1609,1287.58
13,2024-09-23,CUST-0052,Product 4,Direct Sales,Enterprise,REP-004,91,39.64,45,0.1191,830.17
13,2024-09-23,CUST-0053,Product 1,Direct Sales,Enterprise,REP-003,173,99.43,120,0.1714,3773.53
13,2024-09-23,CUST-0054,Product 4,Direct Sales,Enterprise,REP-006,126,37.04,45,0.1769,1065.93
13,2024-09-23,CUST-0055,Product 3,Direct Sales,Mid-Market,REP-003,34,177.9,200,0.1105,1388.02
13,2024-09-23,CUST-0056,Product 5,Direct Sales,Enterprise,REP-005,146,123.65,150,0.1757,3916.22
13,2024-09-23,CUST-0057,Product 8,Direct Sales,Enterprise,REP-006,139,48.35,60,0.1941,1571.57
13,2024-09-23,CUST-0058,Product 4,Direct Sales,Enterprise,REP-004,141,37.99,45,0.1557,1211.34
13,2024-09-23,CUST-0059,Product 2,Direct Sales,Mid-Market,REP-004,43,67.98,85,0.2002,684.55
13,2024-09-23,CUST-0060,Product 5,Direct Sales,Mid-Market,REP-005,33,128.55,150,0.143,963.92
13,2024-09-23,CUST-0061,Product 5,Direct Sales,Enterprise,REP-005,121,123.53,150,0.1765,3326.13
13,2024-09-23,CUST-0062,Product 6,Direct Sales,Enterprise,REP-005,69,76.24,95,0.1975,1212.99
13,2024-09-23,CUST-0063,Product 8,Direct Sales,Mid-Market,REP-006,26,51.05,60,0.1492,321.1
13,2024-09-23,CUST-0064,Product 3,Direct Sales,Mid-Market,REP-005,39,159.0,200,0.205,1354.77
13,2024-09-23,CUST-0065,Product 4,Direct Sales,Mid-Market,REP-001,21,37.8,45,0.16,171.58
13,2024-09-23,CUST-0066,Product 8,Direct Sales,Mid-Market,REP-001,27,52.4,60,0.1266,324.22
13,2024-09-23,CUST-0067,Product 8,Direct Sales,Mid-Market,REP-004,43,50.57,60,0.1571,501.69
13,2024-09-23,CUST-0068,Product 1,Direct Sales,Mid-Market,REP-005,49,93.94,120,0.2172,1066.0
13,2024-09-23,CUST-0069,Product 8,Direct Sales,Enterprise,REP-003,94,50.24,60,0.1627,1052.13
13,2024-09-23,CUST-0070,Product 2,Direct Sales,Enterprise,REP-001,105,73.61,85,0.134,1683.07
13,2024-09-23,CUST-0071,Product 2,Direct Sales,Mid-Market,REP-003,31,73.51,85,0.1352,520.62
13,2024-09-23,CUST-0072,Product 8,Direct Sales,Enterprise,REP-006,140,48.73,60,0.1878,1614.93
13,2024-09-23,CUST-0073,Product 5,Direct Sales,Enterprise,REP-005,88,127.31,150,0.1513,2320.96
13,2024-09-23,CUST-0074,Product 4,Direct Sales,Enterprise,REP-005,154,38.87,45,0.1362,1403.7
13,2024-09-23,CUST-0075,Product 1,Direct Sales,Enterprise,REP-003,153,107.65,120,0.1029,4064.37
13,2024-09-23,CUST-0076,Product 8,Direct Sales,Enterprise,REP-004,87,52.41,60,0.1265,1066.88
13,2024-09-23,CUST-0077,Product 1,Direct Sales,Mid-Market,REP-001,55,98.05,120,0.1829,1243.85
13,2024-09-23,CUST-0078,Product 6,Direct Sales,Enterprise,REP-006,152,73.84,95,0.2227,2571.16
13,2024-09-23,CUST-0079,Product 1,Direct Sales,Enterprise,REP-006,168,98.96,120,0.1753,3780.94
13,2024-09-23,CUST-0080,Product 8,Direct Sales,Mid-Market,REP-001,49,51.04,60,0.1494,555.7
13,2024-09-23,CUST-0081,Product 6,Partner,SMB,REP-008,8,80.53,95,0.1523,169.32
13,2024-09-23,CUST-0082,Product 8,Partner,Enterprise,REP-010,42,49.94,60,0.1676,477.81
13,2024-09-23,CUST-0083,Product 5,Partner,SMB,REP-010,8,132.3,150,0.118,239.27
13,2024-09-23,CUST-0084,Product 4,Partner,Mid-Market,REP-010,25,38.89,45,0.1357,218.86
13,2024-09-23,CUST-0085,Product 2,Partner,Mid-Market,REP-009,19,72.53,85,0.1467,309.22
13,2024-09-23,CUST-0086,Product 5,Partner,SMB,REP-009,4,133.89,150,0.1074,125.62
13,2024-09-23,CUST-0087,Product 3,Partner,Mid-Market,REP-010,15,160.06,200,0.1997,523.36
13,2024-09-23,CUST-0088,Product 4,Partner,SMB,REP-008,5,36.19,45,0.1958,37.74
13,2024-09-23,CUST-0089,Product 4,Partner,SMB,REP-010,8,38.21,45,0.1508,70.46
