txn_id,date,product_id,channel_id,qty,unit_price,currency,discount_pct,return_flag,region
TXN-024218,2024-04-30,PRD-0101,CH-044,23,125.54,USD,0,FALSE,North America
TXN-008611,01/21/2024,PRD-0505,CH-009,16,469.34,BRL,5,FALSE,Latin America
TXN-025459,03/13/2024,PRD-0306,CH-014,18,78.79,BRL,0,no,Latin America
TXN-025596,10/22/2024,PRD-0490,CH-010,22,183.24,BRL,0.25,no,Latin America
TXN-020855,07/27/2024,PRD-0299,CH-029,4,274.97,JPY,0,no,Asia Pacific
TXN-020694,2024-02-17,PRD-0232,CH-058,45,282.35,USD,0.1,no,North America
TXN-020129,2024-10-19,PRD-0292,CH-018,11,440.6,BRL,0,FALSE,Latin America
TXN-000798,2024-07-06,PRD-0292,CH-022,37,252.72,BRL,0.05,Y,Latin America
TXN-012154,2024-09-12,PRD-0096,CH-024,5,403.45,EUR,0.05,N,Europe
TXN-021994,03/07/2024,PRD-0224,CH-028,31,299.6,BRL,0,no,Latin America
TXN-011568,2024-06-09,PRD-0156,CH-038,10,42.98,US Dollar,30,N,North America
TXN-015223,2024-05-27,PRD-0332,CH-010,16,13.4,JPY,0.05,FALSE,Asia Pacific
TXN-012936,12/11/2024,PRD-0301,CH-018,49,312.26,EUR,0.15,yes,Europe
TXN-024700,2024-06-23,PRD-0157,CH-040,2,156.53,JPY,10,N,Asia Pacific
TXN-011718,06/15/2024,PRD-0339,CH-009,27,240.01,USD,15,FALSE,North America
TXN-019367,06/26/2024,PRD-0066,CH-047,41,180.62,BRL,0.05,no,Latin America
TXN-016936,02/25/2024,PRD-0475,CH-025,29,328.28,BRL,0.25,no,Latin America
TXN-017714,2024-01-04,PRD-0286,CH-048,31,305.28,USD,5,N,North America
TXN-021604,2024-10-31,PRD-0254,CH-013,46,403.55,EUR,0,FALSE,Europe
TXN-011400,05/30/2024,PRD-0401,CH-040,19,71.81,EUR,0,0,Europe
TXN-007682,09/07/2024,PRD-0199,CH-023,6,272.63,JPY,10,no,Asia Pacific
TXN-017274,02/16/2024,prd-0408,CH-017,43,233.28,BRL,30,Y,Latin America
TXN-008490,2024-06-09,PRD-0261,CH-011,5,438.22,EUR,0.15,N,Europe
TXN-023387,2024-01-09,PRD-0372,CH-024,7,81.01,EUR,0.1,no,Europe
TXN-024952,06/18/2024,PRD-0072,CH-011,17,355.43,BRL,0.1,N,Latin America
TXN-005931,2024-05-12,PRD-0242,CH-023,26,286.67,USD,0,TRUE,North America
TXN-003023,08/12/2024,PRD-0415,CH-025,8,148.14,BRL,30,0,Latin America
TXN-002313,2024-05-22,PRD-0429,CH-016,18,328.92,JPY,0.05,N,Asia Pacific
TXN-011907,06/29/2024,PRD-0502,CH-050,6,418.11,EUR,0.3,no,Europe
TXN-021498,03/15/2024,PRD-0017,CH-031,8,91.47,BRL,0.2,0,Latin America
TXN-002722,2024-02-01,PRD-0394,CH-035,49,260.2,EUR,0.3,FALSE,Europe
TXN-003227,2024-04-21,PRD-0398,CH-030,48,360.59,USD,0,N,North America
TXN-018667,12/16/2024,PRD-0223,CH-006,18,42.55,USD,0,FALSE,North America
TXN-016632,2024-01-03,PRD-0362,CH-007,32,346.18,US Dollar,20,0,North America
TXN-000944,2024-12-17,PRD-0223,CH-008,33,169.5,JPY,0.15,FALSE,Asia Pacific
TXN-020244,01/21/2024,PRD-0196,CH-038,16,318.48,US Dollar,0,N,North America
TXN-027791,2024-05-14,PRD-0429,CH-039,5,20.28,US Dollar,0,FALSE,North America
TXN-020762,2024-11-11,PRD-0143,CH-036,26,314.12,EUR,0.15,N,Europe
TXN-012463,09/23/2024,PRD-0453,CH-037,50,446.08,BRL,0.2,FALSE,Latin America
TXN-012707,2024-03-17,PRD-0129,CH-012,42,211.6,BRL,30,no,Latin America
TXN-024425,2024-09-30,PRD-0040,CH-005,37,231.83,EUR,5,N,Europe
TXN-026561,2024-09-30,PRD-0421,CH-006,48,476.77,JPY,0,0,Asia Pacific
TXN-006141,10/11/2024,PRD-0459,CH-008,46,283.2,BRL,0.3,no,Latin America
TXN-012367,2024-08-15,PRD-0207,CH-022,12,496.73,EUR,0,N,Europe
TXN-018644,04/05/2024,PRD-0076,CH-035,39,387.47,BRL,0,N,Latin America
TXN-022737,2024-12-04,PRD-0263,CH-001,11,216.44,JPY,5,N,Asia Pacific
TXN-018834,2024-01-22,PRD-0436,CH-002,39,61.52,JPY,0.25,1,Asia Pacific
TXN-005442,2024-04-20,PRD-0205,CH-040,48,283.3,EUR,5,1,Europe
TXN-024174,2024-09-07,PRD-0432,CH-003,50,12.21,BRL,0.3,no,Latin America
TXN-014817,2024-07-06,PRD-0198,CH-015,34,368.86,USD,0.2,no,North America
TXN-006931,11/18/2024,PRD-0317,CH-045,20,230.89,JPY,15,0,Asia Pacific
TXN-011127,2024-02-15,PRD-0105,CH-024,11,28.75,BRL,0,no,Latin America
TXN-003275,07/22/2024,PRD-0362,CH-026,34,495.33,USD,0,FALSE,North America
TXN-008431,2024-03-09,PRD-0422,CH-033,20,380.22,USD,0.3,N,North America
TXN-027499,2024-02-02,PRD-0138  ,CH-004,24,25.06,BRL,0.2,FALSE,Latin America
TXN-022585,2024-03-11,PRD-0478,CH-035,21,31.76,USD,0.2,N,North America
TXN-014465,06/08/2024,PRD-0479,CH-001,11,456.57,JPY,0.2,Y,Asia Pacific
TXN-011849,2024-08-02,PRD-0410,CH-034,15,409.2,EUR,0,0,Europe
TXN-009072,2024-03-11,PRD-0062,CH-045,22,122.47,JPY,0.3,N,Asia Pacific
TXN-021112,2024-05-25,PRD-0133,CH-013,11,261.76,EUR,30,yes,Europe
TXN-006838,01/02/2024,PRD-0151,CH-019,46,248.96,BRL,5,FALSE,Latin America
TXN-018325,2024-09-16,PRD-0077,CH-028,26,442.31,US Dollar,0.25,FALSE,North America
TXN-010549,2024-04-10,PRD-0045,CH-033,47,247.19,JPY,0,0,Asia Pacific
TXN-019009,2024-12-19,PRD-0238,CH-028,10,160.04,BRL,25,1,Latin America
TXN-014473,2024-04-27,PRD-0046,CH-021,9,241.46,USD,0.15,N,North America
TXN-008268,01/03/2024,PRD-0098,CH-008,13,109.83,EUR,0.2,N,Europe
TXN-013716,2024-01-02,PRD-0407,CH-044,13,166.23,BRL,10,N,Latin America
TXN-012742,01/02/2024,PRD-0200,CH-032,24,189.9,BRL,20,0,Latin America
TXN-019763,2024-10-24,PRD-0054,CH-011,46,363.75,JPY,0.3,N,Asia Pacific
TXN-008295,2024-03-18,PRD-0260,CH-020,12,351.58,EUR,25,N,Europe
TXN-002667,2024-11-22,PRD-0341,CH-030,-3,69.44,BRL,0.1,N,Latin America
TXN-020168,2024-08-08,PRD-0482,CH-013,45,205.2,JPY,0.25,no,Asia Pacific
TXN-010587,07/15/2024,PRD-0033,CH-001,19,289.13,JPY,0,Y,Asia Pacific
TXN-027603,2024-06-11,PRD-0446,CH-026,28,288.84,JPY,20,N,Asia Pacific
TXN-012733,06/17/2024,PRD-0446,CH-020,22,340.61,EUR,0,,Europe
TXN-014842,2024-03-30,PRD-0295,CH-002,3,12.4,USD,10,N,North America
TXN-013350,2024-12-07,PRD-0345,CH-030,11,80.18,EUR,15,N,Europe
TXN-028513,2024-06-27,PRD-0301,CH-008,43,341.03,EUR,0,0,Europe
TXN-018413,06/15/2024,PRD-0098,CH-033,15,325.51,BRL,15,no,Latin America
TXN-016744,02/16/2024,PRD-0196,CH-038,22,386.76,JPY,0,N,Asia Pacific
TXN-011446,2024-07-05,PRD-0033  ,CH-001,47,39.07,BRL,0,no,Latin America
TXN-020385,2024-05-27,PRD-0485,CH-035,25,49.9,JPY,0.05,no,Asia Pacific
TXN-021243,2024-06-16,PRD-0498,CH-035,8,17.06,JPY,0.25,N,Asia Pacific
TXN-029468,2024-09-12,PRD-0420,CH-027,19,169.62,JPY,0.3,0,Asia Pacific
TXN-009648,2024-08-03,PRD-0264,CH-025,18,306.36,BRL,0.1,N,Latin America
TXN-012384,2024-03-13,PRD-0117,CH-007,15,371.36,USD,0.25,0,North America
TXN-029768,2024-10-18,PRD-0134,CH-033,26,90.02,BRL,0.2,0,Latin America
TXN-021089,2024-12-23,PRD-0038,CH-041,4,298.67,EUR,0.15,no,Europe
TXN-025890,02/27/2024,PRD-0490,CH-030,50,167.43,JPY,10,N,Asia Pacific
TXN-009589,2024-07-17,PRD-0405,CH-017,21,88.74,JPY,0.25,0,Asia Pacific
TXN-007734,08/07/2024,PRD-0238,CH-009,30,351.85,usd,0,no,North America
TXN-000617,2024-08-15,PRD-0479,CH-008,20,343.1,USD,25,N,North America
TXN-023821,2024-02-24,PRD-0348,CH-003,3,321.78,EUR,0.05,Y,Europe
TXN-019865,2024-10-23,PRD-0114,CH-029,28,345.38,USD,0,N,North America
TXN-007555,2024-11-11,PRD-0372,CH-014,48,214.53,BRL,0,no,Latin America
TXN-020258,2024-10-25,PRD-0465,CH-006,10,17.28,USD,0,0,North America
TXN-015054,11/01/2024,PRD-0059,CH-050,1,6.22,BRL,0,FALSE,Latin America
TXN-016128,2024-05-03,PRD-0082,CH-021,14,462.65,BRL,0.15,no,Latin America
TXN-001351,10/05/2024,PRD-0386,CH-029,44,396.04,EUR,0.3,Y,Europe
TXN-020028,2024-12-02,PRD-0059,CH-010,26,53.44,EUR,0,no,Europe
TXN-029316,06/30/2024,PRD-0034,CH-026,41,366.92,EUR,0.2,yes,Europe
TXN-017330,06/04/2024,PRD-0305,CH-035,32,240.26,EUR,0,no,Europe
TXN-013983,2024-10-31,PRD-0135,CH-022,9,47.49,BRL,0.2,N,Latin America
TXN-026849,2024-03-22,PRD-0311,CH-018,24,109.14,USD,0.1,N,North America
TXN-011337,2024-02-06,PRD-0357,CH-004,28,23.07,BRL,0,no,Latin America
TXN-010313,2024-07-25,PRD-0443,CH-015,50,55.19,JPY,0,FALSE,Asia Pacific
TXN-006894,2024-07-30,PRD-0153,CH-008,48,68.84,US Dollar,20,N,North America
TXN-015007,2024-07-16,PRD-0289,CH-034,37,54.91,BRL,0.05,N,Latin America
TXN-018013,2024-11-10,PRD-0282,CH-009,46,369.49,JPY,0,no,Asia Pacific
TXN-024661,2024-09-03,PRD-0213,CH-029,34,487.92,BRL,0.1,no,Latin America
TXN-003380,2024-12-05,PRD-0102,CH-027,37,206.51,BRL,0.1,FALSE,Latin America
TXN-024317,2024-11-27,PRD-0063,CH-023,13,195.97,BRL,20,N,Latin America
TXN-026036,2024-10-06,PRD-0475,CH-038,38,47.98,EUR,20,0,Europe
TXN-020178,08/03/2024,PRD-0240,CH-009,12,158.73,JPY,10,FALSE,Asia Pacific
TXN-009392,09/05/2024,PRD-0066,CH-035,24,350.45,BRL,0.05,no,Latin America
TXN-021502,2024-11-18,PRD-0386  ,CH-037,10,42.2,BRL,15,N,Latin America
TXN-011770,2024-06-14,PRD-0132,CH-050,28,252.74,USD,15,N,North America
TXN-020880,2024-02-08,PRD-0336,CH-031,14,424.64,BRL,25,FALSE,Latin America
TXN-027891,03/27/2024,PRD-0168,CH-001,48,493.04,USD,0,N,North America
TXN-010089,10/10/2024,PRD-0093,CH-004,31,205.93,BRL,0,no,Latin America
TXN-014385,2024-11-25,PRD-0186,CH-050,26,8.81,BRL,20,N,Latin America
TXN-022523,2024-06-19,PRD-0314,CH-005,18,448.54,JPY,0.15,N,Asia Pacific
TXN-011999,2024-12-19,PRD-0142,CH-016,9,21.99,USD,0,N,North America
TXN-006471,2024-10-02,PRD-0025,CH-014,13,203.29,BRL,0,0,Latin America
TXN-019762,2024-10-16,PRD-0408,CH-028,11,81.61,usd,0,Y,North America
TXN-029192,2024-07-29,prd-0225,CH-050,14,14.31,JPY,5,FALSE,Asia Pacific
TXN-005319,2024-01-14,PRD-0240,CH-034,10,107.43,USD,0.05,no,North America
TXN-015250,2024-03-14,PRD-0036,CH-005,1,399.35,JPY,0.1,FALSE,Asia Pacific
TXN-006100,06/17/2024,PRD-0071,CH-018,3,303.04,EUR,0.15,no,Europe
TXN-007552,02/01/2024,PRD-0486,CH-001,4,247.95,USD,0,N,North America
TXN-021349,2024-08-15,PRD-0367,CH-022,24,405.15,JPY,0.25,no,Asia Pacific
TXN-022844,2024-10-20,PRD-0271,CH-046,24,115.55,EUR,0.05,FALSE,Europe
TXN-019386,2024-03-06,PRD-0438,CH-036,9,327.89,BRL,0.25,N,Latin America
TXN-025703,06/27/2024,PRD-0043,CH-017,40,496.82,BRL,0.3,FALSE,Latin America
TXN-003828,2024-05-31,PRD-0120,CH-038,7,161.26,EUR,0.1,no,Europe
TXN-013339,2024-12-09,PRD-0401,CH-005,36,74.35,JPY,0.15,N,Asia Pacific
TXN-005934,2024-01-26,PRD-0308,CH-040,4,180.25,USD,0.25,0,North America
TXN-023858,2024-08-10,PRD-0440,CH-042,20,409.17,EUR,0,N,Europe
TXN-001027,02/18/2024,PRD-0323,CH-038,11,271.42,US Dollar,0.05,FALSE,North America
TXN-023304,2024-09-10,PRD-0371,CH-006,41,205.03,BRL,0.15,N,Latin America
TXN-017716,10/28/2024,PRD-0063,CH-038,25,327.67,US Dollar,0,FALSE,North America
TXN-025741,2024-01-22,PRD-0206,CH-019,10,107.42,EUR,0.3,N,Europe
TXN-000684,2024-06-28,PRD-0243,CH-025,49,345.85,USD,0,FALSE,North America
TXN-010753,04/28/2024,prd-0236,CH-050,13,180.65,JPY,0,FALSE,Asia Pacific
TXN-000893,2024-09-14,PRD-0265,CH-004,1,12.43,JPY,0.2,N,Asia Pacific
TXN-013619,2024-06-24,PRD-0062,CH-050,39,339.5,US Dollar,0.2,no,North America
TXN-012660,2024-08-07,PRD-0344,CH-002,18,289.37,JPY,15,no,Asia Pacific
TXN-002214,2024-03-31,PRD-0331,CH-010,21,212.74,JPY,0.1,FALSE,Asia Pacific
TXN-025026,06/28/2024,PRD-0357,CH-021,45,479.69,EUR,20,N,Europe
TXN-020474,2024-03-06,PRD-0159,CH-022,21,191.26,JPY,0.3,no,Asia Pacific
TXN-008605,2024-04-07,PRD-0336,CH-049,28,219.26,EUR,0,N,Europe
TXN-029423,2024-11-11,PRD-0190  ,CH-007,47,366.5,JPY,0,,Asia Pacific
TXN-013070,08/12/2024,PRD-0372,CH-019,50,238.68,BRL,5,N,Latin America
TXN-016987,2024-12-24,PRD-0268,CH-047,50,110.75,BRL,30,FALSE,Latin America
TXN-010759,09/15/2024,PRD-0464  ,CH-048,45,111.02,EUR,0.15,FALSE,Europe
TXN-011919,2024-08-03,PRD-0097,CH-035,26,198.21,USD,0.3,N,North America
TXN-012152,2024-03-08,PRD-0271,CH-032,23,50.52,JPY,0.2,,Asia Pacific
TXN-008836,2024-03-26,PRD-0068,CH-050,47,441.41,EUR,10,no,Europe
TXN-003710,2024-10-26,PRD-0074,CH-047,39,205.86,EUR,25,N,Europe
TXN-026138,07/28/2024,PRD-0142,CH-046,5,13.49,JPY,0.3,0,Asia Pacific
TXN-010487,09/15/2024,PRD-0342,CH-036,48,232.25,EUR,0.2,no,Europe
TXN-022445,2024-05-16,PRD-0029,CH-037,50,76.85,EUR,5,N,Europe
TXN-015353,2024-12-11,PRD-0146,CH-009,8,79.83,US Dollar,0.1,1,North America
TXN-001119,2024-07-27,PRD-0199,CH-031,1,489.72,JPY,0.1,no,Asia Pacific
TXN-001904,02/07/2024,PRD-0109,CH-021,14,349.36,EUR,15,FALSE,Europe
TXN-007925,2024-08-03,PRD-0477,CH-038,36,123.47,USD,0.2,FALSE,North America
TXN-015565,2024-05-28,PRD-0240,CH-037,27,136.04,BRL,0.15,FALSE,Latin America
TXN-025531,2024-01-08,PRD-0407,CH-036,38,239.64,JPY,0.25,0,Asia Pacific
TXN-023852,2024-10-01,PRD-0433,CH-002,46,487.16,JPY,0.05,no,Asia Pacific
TXN-005032,2024-05-23,PRD-0126,CH-037,41,36.53,EUR,0,0,Europe
TXN-007404,02/25/2024,PRD-0488,CH-044,1,458.27,EUR,0,N,Europe
TXN-026838,2024-10-13,PRD-0454,CH-005,38,161.6,JPY,10,N,Asia Pacific
TXN-003074,2024-02-13,PRD-0195,CH-044,24,99.05,USD,0.3,N,North America
TXN-026748,2024-06-23,PRD-0254,CH-024,1,319.49,EUR,0,FALSE,Europe
TXN-010401,2024-11-16,PRD-0002,CH-048,27,358.1,BRL,0.1,N,Latin America
TXN-013406,2024-12-13,PRD-0090,CH-013,42,8.79,BRL,0.2,FALSE,Latin America
TXN-023915,2024-12-03,PRD-0095,CH-058,49,370.02,usd,0.05,FALSE,North America
TXN-027679,2024-11-15,PRD-0244  ,CH-002,28,310.57,JPY,0.05,no,Asia Pacific
TXN-005452,2024-01-01,PRD-0456,CH-007,28,476.68,BRL,30,0,Latin America
TXN-005456,05/06/2024,PRD-0378,CH-016,49,171.7,US Dollar,0,0,North America
TXN-006973,2024-12-17,PRD-0266,CH-027,18,467.06,EUR,0,TRUE,Europe
TXN-004338,06/04/2024,PRD-0022,CH-047,24,486.22,US Dollar,0.1,no,North America
TXN-013773,2024-07-18,PRD-0160,CH-047,19,333.8,JPY,0.3,no,Asia Pacific
TXN-004538,2024-07-09,PRD-0453,CH-025,50,458.22,USD,0,N,North America
TXN-005013,09/23/2024,PRD-0475,CH-045,25,139.0,JPY,0,FALSE,Asia Pacific
TXN-025441,05/15/2024,PRD-0188  ,CH-012,13,251.53,JPY,0.1,N,Asia Pacific
TXN-003914,2024-12-04,PRD-0339,CH-009,9,230.27,EUR,0,FALSE,Europe
TXN-022881,2024-10-12,PRD-0115,CH-032,31,97.9,BRL,0,no,Latin America
TXN-024493,2024-02-18,PRD-0279,CH-036,19,235.8,BRL,0.2,no,Latin America
TXN-002225,2024-08-04,PRD-0377,CH-010,23,494.52,EUR,0,0,Europe
TXN-021982,2024-04-08,PRD-0427,CH-032,47,392.73,USD,0.05,0,North America
TXN-005846,2024-06-03,PRD-0245,CH-008,33,306.53,US Dollar,0,N,North America
TXN-012113,2024-06-11,PRD-0091,CH-016,50,237.89,JPY,0.05,FALSE,Asia Pacific
TXN-022370,2024-12-10,PRD-0062,CH-030,18,205.25,EUR,0,FALSE,Europe
TXN-026175,07/26/2024,PRD-0330,CH-024,25,478.36,BRL,0,FALSE,Latin America
TXN-020497,2024-11-23,PRD-0282,CH-022,4,205.16,BRL,0,N,Latin America
TXN-000186,2024-11-27,PRD-0397,CH-022,16,370.0,usd,5,N,North America
TXN-015248,2024-01-30,PRD-0486,CH-025,49,347.76,BRL,0.05,N,Latin America
TXN-013101,2024-02-08,PRD-0123,CH-027,4,25.34,USD,5,no,North America
TXN-024632,2024-07-01,PRD-0287,CH-023,7,23.38,EUR,0,TRUE,Europe
TXN-010808,09/04/2024,PRD-0172,CH-038,45,488.19,BRL,0,0,Latin America
TXN-021014,07/04/2024,PRD-0322,CH-013,50,236.34,BRL,0.25,N,Latin America
TXN-014760,2024-09-23,PRD-0179,CH-009,31,222.06,USD,0.1,N,North America
TXN-026526,2024-10-31,PRD-0163,CH-049,19,353.04,JPY,0.2,N,Asia Pacific
TXN-001044,2024-10-11,PRD-0165,CH-011,12,342.23,JPY,15,N,Asia Pacific
TXN-018244,2024-08-06,PRD-0091,CH-010,16,479.05,BRL,15,no,Latin America
TXN-009193,06/09/2024,PRD-0113,CH-050,15,444.0,USD,10,FALSE,North America
TXN-019934,2024-01-30,PRD-0050,CH-015,23,373.59,JPY,0,0,Asia Pacific
TXN-028477,07/05/2024,PRD-0448,CH-035,26,72.97,JPY,0.15,FALSE,Asia Pacific
TXN-017956,2024-09-01,PRD-0141,CH-027,27,154.62,EUR,30,no,Europe
TXN-021342,2024-06-13,PRD-0028,CH-039,12,422.82,EUR,0,no,Europe
TXN-009188,2024-07-06,PRD-0377,CH-036,47,191.99,US Dollar,25,0,North America
TXN-024432,2024-09-29,PRD-0162,CH-017,26,111.26,EUR,0.1,FALSE,Europe
TXN-026850,2024-11-30,PRD-0422,CH-042,29,442.97,USD,15,N,North America
TXN-004514,2024-03-27,prd-0332,CH-003,1,328.7,usd,0,Y,North America
TXN-018943,04/04/2024,PRD-0459,CH-035,44,267.56,usd,5,no,North America
TXN-015890,03/19/2024,PRD-0488,CH-028,27,200.17,BRL,10,0,Latin America
TXN-009349,2024-07-26,PRD-0376,CH-057,31,372.09,JPY,0,N,Asia Pacific
TXN-021878,2024-03-27,PRD-0171,CH-025,21,100.59,JPY,0.25,FALSE,Asia Pacific
TXN-023712,2024-06-24,PRD-0082,CH-018,6,157.67,EUR,15,Y,Europe
TXN-027880,07/02/2024,PRD-0419,CH-001,21,268.78,JPY,5,N,Asia Pacific
TXN-026093,12/08/2024,PRD-0189,CH-035,7,217.6,usd,0,N,North America
TXN-020429,2024-04-20,PRD-0442,CH-018,8,353.21,usd,0.1,0,North America
TXN-025221,2024-08-01,PRD-0375,CH-025,27,10.59,USD,0.3,FALSE,North America
TXN-015308,2024-05-27,PRD-0172,CH-043,29,206.7,EUR,30,no,Europe
TXN-014217,2024-09-05,PRD-0492,CH-017,2,459.67,BRL,0.15,N,Latin America
TXN-022957,2024-07-24,PRD-0424,CH-033,3,104.11,EUR,0,0,Europe
TXN-009137,07/10/2024,PRD-0312,CH-019,2,392.45,EUR,0.3,Y,Europe
TXN-014636,2024-12-09,PRD-0103,CH-041,39,109.53,JPY,0,0,Asia Pacific
TXN-002467,2024-02-11,PRD-0219,CH-025,7,343.99,BRL,0,FALSE,Latin America
TXN-026605,2024-11-02,PRD-0298,CH-003,46,174.35,JPY,0.25,0,Asia Pacific
TXN-010922,2024-06-29,prd-0490,CH-021,32,483.57,JPY,0.3,N,Asia Pacific
TXN-027325,09/27/2024,PRD-0027,CH-030,8,106.24,JPY,25,0,Asia Pacific
TXN-002403,06/10/2024,PRD-0216,CH-008,24,163.21,JPY,0.05,N,Asia Pacific
TXN-012787,2024-06-13,PRD-0310,CH-019,2,119.57,US Dollar,0.05,N,North America
TXN-025533,2024-01-31,PRD-0419,CH-037,11,402.33,BRL,10,N,Latin America
TXN-029845,2024-05-06,PRD-0210,CH-033,48,307.9,JPY,0,0,Asia Pacific
TXN-005988,2024-10-11,PRD-0254,CH-016,1,376.79,JPY,0,0,Asia Pacific
TXN-005453,2024-01-04,PRD-0220,CH-021,43,349.83,USD,10,N,North America
TXN-010356,2024-04-28,PRD-0085  ,CH-031,43,430.24,BRL,0,N,Latin America
TXN-007165,2024-03-04,PRD-0500,CH-025,7,80.7,BRL,0.25,Y,Latin America
TXN-027246,2024-02-29,PRD-0053,CH-033,15,328.13,BRL,0,0,Latin America
TXN-024848,09/20/2024,PRD-0196,CH-038,24,437.63,BRL,0.2,N,Latin America
TXN-029163,2024-07-02,PRD-0247,CH-045,15,208.32,BRL,0.2,FALSE,Latin America
TXN-029507,01/06/2024,PRD-0193,CH-016,32,309.59,BRL,0.15,no,Latin America
TXN-025697,2024-11-19,PRD-0004,CH-013,17,405.46,BRL,0.1,N,Latin America
TXN-025364,2024-09-16,PRD-0289,CH-027,21,9.98,usd,0.3,N,North America
TXN-022361,2024-04-16,PRD-0465,CH-038,32,135.62,JPY,0.1,N,Asia Pacific
TXN-028409,2024-05-15,PRD-0129,CH-032,37,203.69,JPY,0,0,Asia Pacific
TXN-013314,2024-07-28,PRD-0144,CH-046,35,192.36,BRL,30,N,Latin America
TXN-011690,08/05/2024,PRD-0251,CH-016,24,99.06,JPY,0,no,Asia Pacific
TXN-000376,2024-11-28,PRD-0197,CH-007,9,25.31,JPY,5,N,Asia Pacific
TXN-014893,09/18/2024,PRD-0085,CH-004,18,351.72,EUR,0,0,Europe
TXN-021725,2024-04-11,PRD-0394,CH-002,13,180.48,usd,0.1,N,North America
TXN-017038,2024-04-16,PRD-0454,CH-006,31,160.17,JPY,0,N,Asia Pacific
TXN-019650,02/11/2024,PRD-0407,CH-031,44,428.09,EUR,0,,Europe
TXN-020707,03/19/2024,PRD-0397,CH-012,8,321.59,USD,0.3,0,North America
TXN-027830,08/04/2024,PRD-0282,CH-022,50,158.28,USD,0,,North America
TXN-004712,2024-09-13,PRD-0258,CH-019,3,434.7,JPY,0.3,N,Asia Pacific
TXN-024484,2024-10-29,PRD-0287,CH-050,12,190.72,EUR,0,no,Europe
TXN-018453,09/04/2024,PRD-0199,CH-037,9,479.27,EUR,0,N,Europe
TXN-009427,02/03/2024,PRD-0252,CH-028,15,442.92,JPY,0,N,Asia Pacific
TXN-021394,2024-10-27,PRD-0394,CH-050,8,64.66,BRL,5,no,Latin America
TXN-005322,2024-01-17,PRD-0287,CH-049,27,491.86,BRL,0,N,Latin America
TXN-009411,07/04/2024,PRD-0081,CH-024,32,358.54,EUR,0.3,,Europe
TXN-012797,2024-10-04,PRD-0336,CH-002,28,173.45,JPY,25,N,Asia Pacific
TXN-007624,06/21/2024,PRD-0346,CH-003,33,265.13,JPY,0,N,Asia Pacific
TXN-018074,11/27/2024,PRD-0333,CH-025,33,312.25,USD,10,yes,North America
TXN-009889,2024-10-18,PRD-0343,CH-005,46,425.07,US Dollar,0.2,N,North America
TXN-012963,2024-05-22,PRD-0254,CH-048,14,489.65,USD,10,1,North America
TXN-026640,2024-05-14,PRD-0408,CH-039,13,425.79,EUR,15,,Europe
TXN-006687,2024-09-15,PRD-0249,CH-027,6,167.46,EUR,0.25,no,Europe
TXN-021365,11/17/2024,PRD-0344,CH-024,14,13.1,US Dollar,0.15,0,North America
TXN-007846,2024-06-19,PRD-0147,CH-039,12,157.69,EUR,25,N,Europe
TXN-020984,2024-11-22,PRD-0227,CH-045,11,389.82,EUR,0,N,Europe
TXN-023569,2024-08-21,PRD-0418,CH-044,19,392.29,JPY,0.25,no,Asia Pacific
TXN-010850,2024-08-11,PRD-0096,CH-032,1,306.19,BRL,0,FALSE,Latin America
TXN-014505,2024-06-09,PRD-0460,CH-041,21,439.29,JPY,0.2,0,Asia Pacific
TXN-018314,04/22/2024,PRD-0442,CH-037,25,101.68,JPY,0,0,Asia Pacific
TXN-010673,12/28/2024,PRD-0438,CH-024,5,215.01,EUR,0,FALSE,Europe
TXN-022984,2024-09-17,PRD-0457,CH-016,27,16.46,usd,0.05,N,North America
TXN-026949,2024-08-30,PRD-0063,CH-042,46,83.01,EUR,0,no,Europe
TXN-024583,2024-07-22,PRD-0043,CH-034,26,388.83,usd,0.15,0,North America
TXN-004497,2024-05-19,PRD-0202,CH-041,34,27.79,BRL,20,FALSE,Latin America
TXN-007830,2024-12-28,PRD-0479,CH-013,38,210.07,USD,0,,North America
TXN-015940,2024-06-26,PRD-0085,CH-008,27,464.87,JPY,20,no,Asia Pacific
TXN-018412,2024-10-03,PRD-0302,CH-037,14,434.25,JPY,0.05,,Asia Pacific
TXN-006475,06/19/2024,PRD-0220,CH-022,1,360.71,usd,0.3,0,North America
TXN-020175,2024-08-11,PRD-0104,CH-029,9,489.19,EUR,0.25,FALSE,Europe
TXN-026145,04/10/2024,PRD-0400,CH-012,46,37.99,EUR,0.3,no,Europe
TXN-007648,2024-08-11,PRD-0255,CH-036,30,254.62,JPY,0,N,Asia Pacific
TXN-005243,07/17/2024,PRD-0033,CH-050,9,412.49,USD,10,N,North America
TXN-010491,2024-03-29,PRD-0317,CH-039,33,183.73,EUR,0.05,N,Europe
TXN-005445,2024-03-15,PRD-0211,CH-013,43,272.05,BRL,30,0,Latin America
TXN-013884,2024-12-14,PRD-0322,CH-027,40,27.65,USD,30,no,North America
TXN-009016,2024-03-17,PRD-0114,CH-032,10,90.17,JPY,0.2,FALSE,Asia Pacific
TXN-019836,2024-08-17,prd-0013,CH-044,39,133.7,BRL,10,no,Latin America
TXN-018854,12/07/2024,PRD-0084,CH-020,38,211.21,USD,20,0,North America
TXN-009006,04/23/2024,PRD-0184,CH-047,32,254.82,JPY,10,0,Asia Pacific
TXN-005786,2024-03-27,PRD-0480,CH-046,43,142.79,USD,0.15,,North America
